	addr	pc	x	y
5057	('427', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680427	103.739544	1.380935
5058	('427', 'CLEMENTI AVE 3', 'CLEMENTI')	120427	103.764083	1.311998
5059	('427', 'HOUGANG AVE 6', 'HOUGANG')	530427	103.893118	1.3747049999999998
5060	('427', 'JURONG WEST AVE 1', 'JURONG WEST')	640427	103.725607	1.351215
5061	('427', 'PASIR RIS DR 6', 'PASIR RIS')	510427	103.955834	1.370274
5062	('427', 'SERANGOON CTRL', 'SERANGOON')	550427	103.875252	1.3478
5063	('427', 'TAMPINES ST 41', 'TAMPINES')	520427	103.94856700000001	1.359572
5064	('427', 'WOODLANDS ST 41', 'WOODLANDS')	730427	103.77266999999999	1.427278
5065	('427', 'YISHUN AVE 11', 'YISHUN')	760427	103.848526	1.422092
5066	('428', 'ANG MO KIO AVE 3', 'ANG MO KIO')	560428	103.854522	1.368943
5067	('428', 'BEDOK NTH RD', 'BEDOK')	460428	103.927648	1.329517
5068	('428', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670428	103.769827	1.386766
5069	('428', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680428	103.739994	1.381446
5070	('428', 'CLEMENTI AVE 3', 'CLEMENTI')	120428	103.763064	1.312514
5071	('428', 'HOUGANG AVE 6', 'HOUGANG')	530428	103.893374	1.3749799999999999
5072	('428', 'JURONG WEST AVE 1', 'JURONG WEST')	640428	103.725239	1.3515409999999999
5073	('428', 'PASIR RIS DR 6', 'PASIR RIS')	510428	103.956339	1.369397
5074	('428', 'TAMPINES ST 41', 'TAMPINES')	520428	103.949048	1.3592899999999999
5075	('428', 'WOODLANDS ST 41', 'WOODLANDS')	730428	103.772416	1.426943
5076	('428A', 'YISHUN AVE 11', 'YISHUN')	761428	103.847305	1.422535
5077	('428B', 'YISHUN AVE 11', 'YISHUN')	762428	103.84723100000001	1.42204
5078	('429', 'ANG MO KIO AVE 3', 'ANG MO KIO')	560429	103.853205	1.369118
5079	('429', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670429	103.770232	1.3867690000000001
5080	('429', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680429	103.740029	1.382692
5081	('429', 'CLEMENTI AVE 3', 'CLEMENTI')	120429	103.762637	1.312901
5082	('429', 'HOUGANG AVE 6', 'HOUGANG')	530429	103.89375799999999	1.375513
5083	('429', 'JURONG WEST AVE 1', 'JURONG WEST')	640429	103.724463	1.351866
5084	('429', 'PASIR RIS DR 6', 'PASIR RIS')	510429	103.956742	1.3701219999999998
5085	('429', 'TAMPINES ST 41', 'TAMPINES')	520429	103.949617	1.3593819999999999
5086	('429', 'WOODLANDS ST 41', 'WOODLANDS')	730429	103.77238	1.426599
5087	('429A', 'YISHUN AVE 11', 'YISHUN')	761429	103.84962800000001	1.422216
5088	('429B', 'YISHUN AVE 11', 'YISHUN')	762429	103.84909499999999	1.42162
5089	('42A', 'SIMS DR', 'GEYLANG')	381042	103.875958	1.316641
5090	('43', 'BEDOK STH RD', 'BEDOK')	460043	103.941451	1.321474
5091	('43', 'BENDEMEER RD', 'KALLANG/WHAMPOA')	330043	103.865817	1.3209739999999999
5092	('43', 'CAMBRIDGE RD', 'KALLANG/WHAMPOA')	210043	103.849482	1.3153139999999999
5093	('43', 'CHAI CHEE ST', 'BEDOK')	461043	103.925789	1.32835
5094	('43', 'CIRCUIT RD', 'GEYLANG')	370043	103.885541	1.326494
5095	('43', 'HOLLAND DR', 'QUEENSTOWN')	270043	103.79304	1.3074459999999999
5096	('43', 'JLN BAHAGIA', 'KALLANG/WHAMPOA')	320043	103.857166	1.327134
5097	('43', 'JLN TIGA', 'GEYLANG')	390043	103.884688	1.308138
5098	('43', 'LENGKOK BAHRU', 'BUKIT MERAH')	150043	103.811152	1.286991
5099	('43', 'LOR 5 TOA PAYOH', 'TOA PAYOH')	310043	103.854168	1.336095
5100	('43', 'MARINE CRES', 'MARINE PARADE')	440043	103.913002	1.305579
5101	('43', 'MOH GUAN TER', 'BUKIT MERAH')	160043	103.83096	1.2846799999999998
5102	('43', 'SIMS DR', 'GEYLANG')	380043	103.87655699999999	1.317149
5103	('43', 'STIRLING RD', 'QUEENSTOWN')	141043	103.802617	1.298137
5104	('43', 'TANGLIN HALT RD', 'QUEENSTOWN')	142043	103.798401	1.298681
5105	('43', 'TEBAN GDNS RD', 'JURONG EAST')	600043	103.74186999999999	1.320983
5106	('43', 'TELOK BLANGAH RISE', 'BUKIT MERAH')	090043	103.823206	1.270575
5107	('430', 'ANG MO KIO AVE 3', 'ANG MO KIO')	560430	103.85276999999999	1.369126
5108	('430', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670430	103.770485	1.386639
5109	('430', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680430	103.741315	1.3843219999999998
5110	('430', 'CLEMENTI AVE 3', 'CLEMENTI')	120430	103.762363	1.3133299999999999
5111	('430', 'HOUGANG AVE 6', 'HOUGANG')	530430	103.893443	1.375307
5112	('430', 'JURONG WEST AVE 1', 'JURONG WEST')	640430	103.725726	1.3516700000000001
5113	('430', 'TAMPINES ST 41', 'TAMPINES')	520430	103.95013	1.35968
5114	('430A', 'FERNVALE LINK', 'SENGKANG')	791430	103.878757	1.393973
5115	('430A', 'YISHUN AVE 11', 'YISHUN')	761430	103.84841899999999	1.4213770000000001
5116	('430B', 'FERNVALE LINK', 'SENGKANG')	792430	103.878365	1.3940649999999999
5117	('430B', 'YISHUN AVE 11', 'YISHUN')	762430	103.84836999999999	1.421057
5118	('430C', 'FERNVALE LINK', 'SENGKANG')	793430	103.878331	1.39487
5119	('430D', 'FERNVALE LINK', 'SENGKANG')	794430	103.878039	1.395147
5120	('431', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560431	103.85289	1.368336
5121	('431', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670431	103.770462	1.386233
5122	('431', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680431	103.741363	1.3839549999999998
5123	('431', 'CLEMENTI AVE 3', 'CLEMENTI')	120431	103.762517	1.313726
5124	('431', 'HOUGANG AVE 6', 'HOUGANG')	530431	103.89313100000001	1.375551
5125	('431', 'JURONG WEST AVE 1', 'JURONG WEST')	640431	103.724585	1.352239
5126	('431', 'TAMPINES ST 41', 'TAMPINES')	520431	103.950784	1.359657
5127	('431A', 'YISHUN AVE 1', 'YISHUN')	761431	103.847324	1.419874
5128	('431B', 'YISHUN AVE 1', 'YISHUN')	762431	103.847091	1.420415
5129	('431C', 'YISHUN AVE 1', 'YISHUN')	763431	103.84664599999999	1.420294
5130	('431D', 'YISHUN AVE 1', 'YISHUN')	764431	103.846805	1.419891
5131	('432', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560432	103.853385	1.3683450000000001
5132	('432', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670432	103.771117	1.386269
5133	('432', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680432	103.74204	1.384352
5134	('432', 'CLEMENTI AVE 3', 'CLEMENTI')	121432	103.763162	1.314166
5135	('432', 'HOUGANG AVE 6', 'HOUGANG')	530432	103.893118	1.376183
5136	('432', 'JURONG WEST ST 42', 'JURONG WEST')	640432	103.723566	1.352525
5137	('432', 'TAMPINES ST 41', 'TAMPINES')	520432	103.950377	1.358875
5138	('432A', 'SENGKANG WEST WAY', 'SENGKANG')	791432	103.877213	1.3948459999999998
5139	('432A', 'YISHUN AVE 1', 'YISHUN')	761432	103.847036	1.419311
5140	('432B', 'SENGKANG WEST WAY', 'SENGKANG')	792432	103.877196	1.394158
5141	('432B', 'YISHUN AVE 1', 'YISHUN')	762432	103.84651600000001	1.419139
5142	('432C', 'YISHUN AVE 1', 'YISHUN')	763432	103.846046	1.4194879999999999
5143	('432D', 'YISHUN AVE 1', 'YISHUN')	764432	103.84626300000001	1.419849
5144	('433', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560433	103.854179	1.368156
5145	('433', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670433	103.771294	1.385815
5146	('433', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680433	103.741744	1.3851209999999998
5147	('433', 'CLEMENTI AVE 3', 'CLEMENTI')	120433	103.76162	1.3140180000000001
5148	('433', 'HOUGANG AVE 8', 'HOUGANG')	530433	103.893681	1.376123
5149	('433', 'JURONG WEST ST 42', 'JURONG WEST')	640433	103.722865	1.352754
5150	('433', 'TAMPINES ST 43', 'TAMPINES')	520433	103.951072	1.3592879999999998
5151	('433', 'YISHUN AVE 6', 'YISHUN')	760433	103.847411	1.4209200000000002
5152	('433A', 'SENGKANG WEST WAY', 'SENGKANG')	791433	103.877605	1.3949639999999999
5153	('433B', 'SENGKANG WEST WAY', 'SENGKANG')	792433	103.877629	1.394037
5154	('434', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560434	103.853308	1.367898
5155	('434', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670434	103.770501	1.385441
5156	('434', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680434	103.741091	1.384525
5157	('434', 'CLEMENTI AVE 3', 'CLEMENTI')	120434	103.761714	1.314533
5158	('434', 'HOUGANG AVE 8', 'HOUGANG')	530434	103.893775	1.376441
5159	('434', 'JURONG WEST ST 42', 'JURONG WEST')	640434	103.722769	1.352387
5160	('434', 'TAMPINES ST 43', 'TAMPINES')	520434	103.951494	1.359236
5161	('434A', 'FERNVALE RD', 'SENGKANG')	791434	103.876251	1.3945370000000001
5162	('434B', 'FERNVALE RD', 'SENGKANG')	792434	103.876538	1.394781
5163	('435', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560435	103.854025	1.3677860000000002
5164	('435', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670435	103.770255	1.385938
5165	('435', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680435	103.740926	1.385124
5166	('435', 'CLEMENTI AVE 3', 'CLEMENTI')	120435	103.762679	1.314559
5167	('435', 'HOUGANG AVE 8', 'HOUGANG')	530435	103.89350400000001	1.377609
5168	('435', 'JURONG WEST ST 42', 'JURONG WEST')	640435	103.723579	1.3521370000000001
5169	('435', 'TAMPINES ST 43', 'TAMPINES')	520435	103.951088	1.3598569999999999
5170	('435', 'YISHUN AVE 6', 'YISHUN')	760435	103.84741600000001	1.421319
5171	('435A', 'FERNVALE RD', 'SENGKANG')	791435	103.876364	1.3934879999999998
5172	('435B', 'FERNVALE RD', 'SENGKANG')	792435	103.876577	1.3934879999999998
5173	('435C', 'FERNVALE RD', 'SENGKANG')	793435	103.876856	1.393732
5174	('436', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560436	103.853821	1.367451
5175	('436', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680436	103.74036	1.384757
5176	('436', 'FAJAR RD', 'BUKIT PANJANG')	670436	103.770388	1.38225
5177	('436', 'HOUGANG AVE 8', 'HOUGANG')	530436	103.894067	1.377183
5178	('436', 'JURONG WEST AVE 1', 'JURONG WEST')	640436	103.722849	1.352055
5179	('436', 'TAMPINES ST 43', 'TAMPINES')	520436	103.951493	1.359604
5180	('436', 'WOODLANDS ST 41', 'WOODLANDS')	730436	103.774284	1.426591
5181	('436A', 'FERNVALE RD', 'SENGKANG')	791436	103.876456	1.392936
5182	('436B', 'FERNVALE RD', 'SENGKANG')	792436	103.877057	1.392957
5183	('436C', 'FERNVALE RD', 'SENGKANG')	793436	103.876906	1.392372
5184	('436D', 'FERNVALE RD', 'SENGKANG')	794436	103.87671	1.392257
5185	('437', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560437	103.85330400000001	1.3672799999999998
5186	('437', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680437	103.740507	1.3843020000000001
5187	('437', 'FAJAR RD', 'BUKIT PANJANG')	670437	103.76946600000001	1.382421
5188	('437', 'HOUGANG AVE 8', 'HOUGANG')	530437	103.89335600000001	1.377126
5189	('437', 'JURONG WEST AVE 1', 'JURONG WEST')	640437	103.723754	1.351789
5190	('437', 'TAMPINES ST 43', 'TAMPINES')	520437	103.951493	1.359974
5191	('437', 'WOODLANDS ST 41', 'WOODLANDS')	730437	103.77448000000001	1.4269690000000002
5192	('437', 'YISHUN AVE 6', 'YISHUN')	760437	103.84741600000001	1.4216360000000001
5193	('438', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560438	103.85377	1.367056
5194	('438', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680438	103.73991600000001	1.384304
5195	('438', 'FAJAR RD', 'BUKIT PANJANG')	670438	103.770397	1.382671
5196	('438', 'HOUGANG AVE 8', 'HOUGANG')	530438	103.89317700000001	1.378132
5197	('438', 'JURONG WEST AVE 1', 'JURONG WEST')	640438	103.72379699999999	1.3512389999999999
5198	('438', 'TAMPINES ST 43', 'TAMPINES')	520438	103.951475	1.3603450000000001
5199	('438', 'YISHUN AVE 11', 'YISHUN')	760438	103.845917	1.42167
5200	('438A', 'SENGKANG WEST AVE', 'SENGKANG')	791438	103.877387	1.392727
5201	('438B', 'SENGKANG WEST AVE', 'SENGKANG')	792438	103.877737	1.392752
5202	('439', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560439	103.85355200000001	1.3663530000000002
5203	('439', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680439	103.73985	1.383905
5204	('439', 'FAJAR RD', 'BUKIT PANJANG')	670439	103.77055	1.382963
5205	('439', 'HOUGANG AVE 8', 'HOUGANG')	530439	103.893689	1.378571
5206	('439', 'JURONG WEST AVE 1', 'JURONG WEST')	640439	103.723196	1.351408
5207	('439', 'TAMPINES ST 43', 'TAMPINES')	520439	103.95113	1.360494
5208	('439', 'YISHUN AVE 11', 'YISHUN')	760439	103.846579	1.4219709999999999
5209	('439A', 'SENGKANG WEST AVE', 'SENGKANG')	791439	103.877654	1.3917950000000001
5210	('439B', 'SENGKANG WEST AVE', 'SENGKANG')	792439	103.878337	1.392089
5211	('439C', 'SENGKANG WEST AVE', 'SENGKANG')	793439	103.878679	1.392198
5212	('43A', 'SIMS DR', 'GEYLANG')	381043	103.876564	1.316822
5213	('44', 'BEDOK STH RD', 'BEDOK')	460044	103.941548	1.321036
5214	('44', 'BENDEMEER RD', 'KALLANG/WHAMPOA')	330044	103.86672	1.3223770000000001
5215	('44', 'CHAI CHEE ST', 'BEDOK')	461044	103.92551800000001	1.3290620000000002
5216	('44', 'CIRCUIT RD', 'GEYLANG')	370044	103.885968	1.32664
5217	('44', 'JLN BAHAGIA', 'KALLANG/WHAMPOA')	320044	103.857263	1.327357
5218	('44', 'LENGKOK BAHRU', 'BUKIT MERAH')	150044	103.811886	1.286845
5219	('44', 'LOR 5 TOA PAYOH', 'TOA PAYOH')	310044	103.853844	1.336567
5220	('44', 'MARINE CRES', 'MARINE PARADE')	440044	103.91306	1.304806
5221	('44', 'MOH GUAN TER', 'BUKIT MERAH')	161044	103.830978	1.284448
5222	('44', 'OWEN RD', 'KALLANG/WHAMPOA')	210044	103.85045500000001	1.31559
5223	('44', 'SIMS DR', 'GEYLANG')	380044	103.87706800000001	1.316298
5224	('44', 'STIRLING RD', 'QUEENSTOWN')	141044	103.802652	1.297786
5225	('44', 'TANGLIN HALT RD', 'QUEENSTOWN')	142044	103.79861600000001	1.2989629999999999
5226	('44', 'TEBAN GDNS RD', 'JURONG EAST')	600044	103.741438	1.3207200000000001
5227	('44', 'TELOK BLANGAH DR', 'BUKIT MERAH')	100044	103.81043299999999	1.271291
5228	('440', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560440	103.85410300000001	1.366506
5229	('440', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680440	103.739166	1.383721
5230	('440', 'CLEMENTI AVE 3', 'CLEMENTI')	120440	103.763933	1.316223
5231	('440', 'FAJAR RD', 'BUKIT PANJANG')	670440	103.769875	1.383461
5232	('440', 'HOUGANG AVE 8', 'HOUGANG')	530440	103.89344	1.379122
5233	('440', 'JURONG WEST AVE 1', 'JURONG WEST')	640440	103.7229	1.351167
5234	('440', 'PASIR RIS DR 4', 'PASIR RIS')	510440	103.95866600000001	1.368973
5235	('440', 'TAMPINES ST 43', 'TAMPINES')	520440	103.95146700000001	1.360802
5236	('440', 'YISHUN AVE 11', 'YISHUN')	760440	103.846554	1.422332
5237	('440A', 'FERNVALE LINK', 'SENGKANG')	791440	103.87871700000001	1.393418
5238	('440B', 'FERNVALE LINK', 'SENGKANG')	792440	103.878129	1.393535
5239	('440C', 'FERNVALE LINK', 'SENGKANG')	793440	103.87820500000001	1.392763
5240	('441', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560441	103.854026	1.3661020000000001
5241	('441', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680441	103.739711	1.383161
5242	('441', 'FAJAR RD', 'BUKIT PANJANG')	670441	103.77064399999999	1.383298
5243	('441', 'HOUGANG AVE 8', 'HOUGANG')	530441	103.893963	1.378463
5244	('441', 'JURONG WEST AVE 1', 'JURONG WEST')	640441	103.72041999999999	1.351349
5245	('441', 'SIN MING AVE', 'BISHAN')	570441	103.83157800000001	1.359107
5246	('441A', 'CLEMENTI AVE 3', 'CLEMENTI')	121441	103.764756	1.314617
5247	('441A', 'FERNVALE RD', 'SENGKANG')	791441	103.875149	1.391253
5248	('441B', 'CLEMENTI AVE 3', 'CLEMENTI')	122441	103.76429300000001	1.31465
5249	('441B', 'FERNVALE RD', 'SENGKANG')	792441	103.874845	1.391254
5250	('441C', 'FERNVALE RD', 'SENGKANG')	793441	103.874802	1.392168
5251	('441D', 'FERNVALE RD', 'SENGKANG')	794441	103.875382	1.392076
5252	('442', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560442	103.85506600000001	1.365726
5253	('442', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680442	103.73775	1.380961
5254	('442', 'CLEMENTI AVE 3', 'CLEMENTI')	120442	103.76453199999999	1.314199
5255	('442', 'FAJAR RD', 'BUKIT PANJANG')	670442	103.77136999999999	1.382525
5256	('442', 'HOUGANG AVE 8', 'HOUGANG')	530442	103.893188	1.379324
5257	('442', 'JURONG WEST AVE 1', 'JURONG WEST')	640442	103.719738	1.351575
5258	('442', 'PASIR RIS DR 6', 'PASIR RIS')	510442	103.957594	1.369003
5259	('442', 'SIN MING AVE', 'BISHAN')	570442	103.832494	1.359243
5260	('442', 'YISHUN AVE 11', 'YISHUN')	760442	103.845404	1.4234440000000002
5261	('443', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560443	103.855225	1.366117
5262	('443', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680443	103.737672	1.3813030000000002
5263	('443', 'CLEMENTI AVE 3', 'CLEMENTI')	120443	103.76416400000001	1.314302
5264	('443', 'HOUGANG AVE 8', 'HOUGANG')	530443	103.893263	1.379476
5265	('443', 'JURONG WEST AVE 1', 'JURONG WEST')	640443	103.72036899999999	1.35179
5266	('443', 'SIN MING AVE', 'BISHAN')	570443	103.83278299999999	1.3588870000000002
5267	('443', 'TAMPINES ST 43', 'TAMPINES')	520443	103.951752	1.358849
5268	('443', 'YISHUN AVE 11', 'YISHUN')	760443	103.844938	1.423768
5269	('443A', 'FERNVALE RD', 'SENGKANG')	791443	103.874288	1.391202
5270	('443B', 'FERNVALE RD', 'SENGKANG')	792443	103.87391099999999	1.391304
5271	('443C', 'FERNVALE RD', 'SENGKANG')	793443	103.873637	1.391338
5272	('444', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560444	103.855409	1.366687
5273	('444', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680444	103.737158	1.381618
5274	('444', 'HOUGANG AVE 8', 'HOUGANG')	530444	103.89399999999999	1.379475
5275	('444', 'JURONG WEST AVE 1', 'JURONG WEST')	640444	103.719487	1.351991
5276	('444', 'SIN MING AVE', 'BISHAN')	570444	103.832442	1.358563
5277	('444', 'TAMPINES ST 42', 'TAMPINES')	520444	103.951164	1.358352
5278	('445', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560445	103.855558	1.367082
5279	('445', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680445	103.736908	1.3819110000000001
5280	('445', 'CLEMENTI AVE 3', 'CLEMENTI')	120445	103.76386	1.3132709999999999
5281	('445', 'HOUGANG AVE 8', 'HOUGANG')	530445	103.894088	1.3791069999999999
5282	('445', 'JURONG WEST ST 42', 'JURONG WEST')	640445	103.72063	1.352056
5283	('445', 'SIN MING AVE', 'BISHAN')	570445	103.83166899999999	1.358727
5284	('445', 'TAMPINES ST 42', 'TAMPINES')	520445	103.95051099999999	1.358091
5285	('445', 'YISHUN AVE 11', 'YISHUN')	760445	103.844532	1.4233719999999999
5286	('445A', 'FERNVALE RD', 'SENGKANG')	791445	103.874358	1.392236
5287	('445B', 'FERNVALE RD', 'SENGKANG')	792445	103.874083	1.392261
5288	('446', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560446	103.855524	1.3677270000000001
5289	('446', 'BRIGHT HILL DR', 'BISHAN')	570446	103.832305	1.357891
5290	('446', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680446	103.736887	1.380754
5291	('446', 'CLEMENTI AVE 3', 'CLEMENTI')	120446	103.764985	1.3125870000000002
5292	('446', 'HOUGANG AVE 8', 'HOUGANG')	530446	103.894115	1.3787690000000001
5293	('446', 'JURONG WEST ST 42', 'JURONG WEST')	640446	103.719399	1.3521610000000002
5294	('446', 'PASIR RIS DR 6', 'PASIR RIS')	510446	103.957363	1.370292
5295	('446', 'TAMPINES ST 42', 'TAMPINES')	520446	103.95093	1.3579709999999998
5296	('446', 'YISHUN AVE 11', 'YISHUN')	760446	103.844953	1.423015
5297	('446B', 'JLN KAYU', 'SENGKANG')	792446	103.873296	1.391773
5298	('446C', 'JLN KAYU', 'SENGKANG')	793446	103.87354599999999	1.3923020000000002
5299	('447', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560447	103.855767	1.3675979999999999
5300	('447', 'BRIGHT HILL DR', 'BISHAN')	570447	103.831946	1.358277
5301	('447', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670447	103.77163399999999	1.3831950000000002
5302	('447', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680447	103.73763000000001	1.380625
5303	('447', 'HOUGANG AVE 10', 'HOUGANG')	530447	103.894689	1.379433
5304	('447', 'JURONG WEST ST 42', 'JURONG WEST')	640447	103.720338	1.352552
5305	('447', 'PASIR RIS DR 6', 'PASIR RIS')	510447	103.957815	1.3708420000000001
5306	('447', 'TAMPINES ST 42', 'TAMPINES')	520447	103.9505	1.3574549999999999
5307	('447A', 'JLN KAYU', 'SENGKANG')	791447	103.872703	1.392318
5308	('447B', 'JLN KAYU', 'SENGKANG')	792447	103.872962	1.3924020000000001
5309	('448', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560448	103.856408	1.367633
5310	('448', 'BRIGHT HILL DR', 'BISHAN')	570448	103.831641	1.3584129999999999
5311	('448', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670448	103.771813	1.3836680000000001
5312	('448', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680448	103.737374	1.380333
5313	('448', 'HOUGANG AVE 10', 'HOUGANG')	530448	103.89501	1.3790879999999999
5314	('448', 'JURONG WEST ST 42', 'JURONG WEST')	640448	103.71940699999999	1.352711
5315	('448', 'PASIR RIS DR 6', 'PASIR RIS')	510448	103.958191	1.370601
5316	('448', 'TAMPINES ST 42', 'TAMPINES')	520448	103.951093	1.3573899999999999
5317	('448', 'YISHUN RING RD', 'YISHUN')	760448	103.84490799999999	1.422501
5318	('448A', 'SENGKANG WEST WAY', 'SENGKANG')	791448	103.872974	1.39304
5319	('448B', 'SENGKANG WEST WAY', 'SENGKANG')	792448	103.87315699999999	1.393686
5320	('449', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560449	103.855951	1.368223
5321	('449', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670449	103.77211199999999	1.384175
5322	('449', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680449	103.736281	1.379026
5323	('449', 'CLEMENTI AVE 3', 'CLEMENTI')	120449	103.76481	1.3135459999999999
5324	('449', 'HOUGANG AVE 10', 'HOUGANG')	530449	103.894988	1.3787610000000001
5325	('449', 'JURONG WEST ST 42', 'JURONG WEST')	640449	103.718469	1.3524049999999999
5326	('449', 'PASIR RIS DR 6', 'PASIR RIS')	510449	103.958333	1.370875
5327	('449', 'SIN MING AVE', 'BISHAN')	570449	103.830667	1.358425
5328	('449', 'TAMPINES ST 42', 'TAMPINES')	520449	103.95105	1.357012
5329	('449', 'YISHUN RING RD', 'YISHUN')	760449	103.844236	1.4228530000000001
5330	('45', 'BENDEMEER RD', 'KALLANG/WHAMPOA')	330045	103.866138	1.322391
5331	('45', 'CHAI CHEE ST', 'BEDOK')	461045	103.924038	1.328735
5332	('45', 'CIRCUIT RD', 'GEYLANG')	370045	103.88593399999999	1.3263989999999999
5333	('45', 'HOLLAND DR', 'QUEENSTOWN')	270045	103.792979	1.308717
5334	('45', 'JLN BAHAGIA', 'KALLANG/WHAMPOA')	320045	103.857323	1.327512
5335	('45', 'JLN TIGA', 'GEYLANG')	390045	103.884629	1.3086360000000001
5336	('45', 'KIM CHENG ST', 'BUKIT MERAH')	160045	103.83149	1.284225
5337	('45', 'LENGKOK BAHRU', 'BUKIT MERAH')	150045	103.81251800000001	1.2867680000000001
5338	('45', 'LOR 5 TOA PAYOH', 'TOA PAYOH')	310045	103.853852	1.335983
5339	('45', 'MARINE CRES', 'MARINE PARADE')	440045	103.91226	1.304637
5340	('45', 'SIMS DR', 'GEYLANG')	380045	103.878421	1.317456
5341	('45', 'TANGLIN HALT RD', 'QUEENSTOWN')	141045	103.798608	1.299192
5342	('45', 'TEBAN GDNS RD', 'JURONG EAST')	600045	103.741227	1.320234
5343	('45', 'TELOK BLANGAH DR', 'BUKIT MERAH')	100045	103.809588	1.271772
5344	('450', 'ANG MO KIO AVE 10', 'ANG MO KIO')	560450	103.855527	1.368468
5345	('450', 'BT PANJANG RING RD', 'BUKIT PANJANG')	670450	103.772438	1.384706
5346	('450', 'CHOA CHU KANG AVE 4', 'CHOA CHU KANG')	680450	103.736051	1.379542
5347	('450', 'CLEMENTI AVE 3', 'CLEMENTI')	120450	103.76548000000001	1.313441
5348	('450', 'HOUGANG AVE 10', 'HOUGANG')	530450	103.895679	1.379094
5349	('450', 'JURONG WEST ST 42', 'JURONG WEST')	640450	103.717564	1.352113
5350	('450', 'PASIR RIS DR 6', 'PASIR RIS')	510450	103.957943	1.371125
5351	('450', 'SIN MING AVE', 'BISHAN')	570450	103.83051400000001	1.358422
5352	('450', 'TAMPINES ST 42', 'TAMPINES')	520450	103.95166800000001	1.357504
5353	('450', 'YISHUN RING RD', 'YISHUN')	760450	103.84423199999999	1.422073
5354	('450A', 'SENGKANG WEST WAY', 'SENGKANG')	791450	103.873532	1.39466
5355	('450A', 'TAMPINES ST 42', 'TAMPINES')	521450	103.952023	1.358336
5356	('450B', 'SENGKANG WEST WAY', 'SENGKANG')	792450	103.87324	1.394206
5357	('450C', 'SENGKANG WEST WAY', 'SENGKANG')	793450	103.87350699999999	1.393837
5358	('450C', 'TAMPINES ST 42', 'TAMPINES')	523450	103.951955	1.357141
5359	('450D', 'TAMPINES ST 42', 'TAMPINES')	524450	103.95267199999999	1.357142
5360	('450E', 'TAMPINES ST 42', 'TAMPINES')	525450	103.953036	1.357597
5361	('450F', 'TAMPINES ST 42', 'TAMPINES')	526450	103.953253	1.357932
5362	('450G', 'TAMPINES ST 42', 'TAMPINES')	527450	103.952698	1.358319
