pc,x,y,block,street_name,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1 ROOM,2 ROOM,3 ROOM,4 ROOM,5 ROOM,EXECUTIVE,MULTI GENERATION,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,town
640940,103.688708,1.343316,94,WHAMPOA DR,20.0,1973.0,Y,N,N,N,N,N,KWN,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
520940,103.941508,1.348706,94B,BEDOK NTH AVE 4,13.0,1992.0,Y,N,N,N,N,N,BD,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
530941,103.879116,1.373599,94C,BEDOK NTH AVE 4,15.0,1992.0,Y,N,N,N,N,N,BD,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
640941,103.688938,1.34397,94D,BEDOK NTH AVE 4,17.0,1992.0,Y,N,N,N,N,N,BD,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
520941,103.940842,1.349471,94E,BEDOK NTH AVE 4,18.0,1992.0,Y,N,N,N,N,N,BD,85.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
530942,103.880559,1.373436,940,HOUGANG ST 92,14.0,1997.0,Y,N,N,Y,N,N,HG,78.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640942,103.68937,1.343698,940,JURONG WEST ST 91,12.0,1988.0,Y,N,N,Y,N,N,JW,110.0,0.0,0.0,0.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
520942,103.940765,1.349823,940,TAMPINES AVE 5,9.0,1988.0,Y,N,N,N,N,N,TAP,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
530943,103.880781,1.373832,941,HOUGANG ST 92,14.0,1997.0,Y,N,N,N,N,N,HG,91.0,0.0,0.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640943,103.689749,1.343748,941,JURONG WEST ST 91,12.0,1988.0,Y,N,N,N,N,N,JW,99.0,0.0,0.0,0.0,77.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
520943,103.94114,1.350451,941,TAMPINES AVE 5,13.0,1988.0,Y,N,N,N,N,N,TAP,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
530944,103.880388,1.374287,942,HOUGANG ST 92,14.0,1997.0,Y,N,N,N,N,N,HG,119.0,0.0,0.0,0.0,73.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640944,103.689872,1.344742,942,JURONG WEST ST 91,11.0,1988.0,Y,N,N,N,N,N,JW,90.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
520944,103.940629,1.350701,942,TAMPINES AVE 5,13.0,1988.0,Y,N,N,Y,N,N,TAP,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
530945,103.881083,1.37431,943,HOUGANG ST 92,14.0,1997.0,Y,N,N,N,N,N,HG,106.0,0.0,0.0,0.0,60.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640945,103.690196,1.34439,943,JURONG WEST ST 91,11.0,1988.0,Y,Y,N,N,N,N,JW,90.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
520945,103.940636,1.351258,943,TAMPINES AVE 5,9.0,1988.0,Y,N,N,Y,N,N,TAP,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
530946,103.881028,1.374725,944,HOUGANG ST 92,14.0,1997.0,Y,N,N,N,N,N,HG,78.0,0.0,0.0,0.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640946,103.690487,1.344339,944,JURONG WEST ST 91,12.0,1988.0,Y,N,N,N,N,N,JW,99.0,0.0,0.0,0.0,77.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
520946,103.940021,1.3513959999999998,944,TAMPINES AVE 5,11.0,1988.0,Y,N,N,N,N,N,TAP,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
640947,103.690735,1.343669,945,HOUGANG ST 92,14.0,1997.0,Y,N,N,N,N,N,HG,78.0,0.0,0.0,0.0,32.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640948,103.690952,1.344587,945,JURONG WEST ST 91,11.0,1988.0,Y,N,N,N,N,N,JW,80.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
640949,103.691595,1.343702,945,TAMPINES AVE 4,11.0,1988.0,Y,N,N,Y,N,N,TAP,90.0,0.0,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
461094,103.942829,1.333849,946,HOUGANG ST 92,14.0,1997.0,Y,N,N,Y,N,N,HG,78.0,0.0,0.0,0.0,32.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
462094,103.942603,1.333513,946,JURONG WEST ST 91,11.0,1988.0,Y,N,N,N,N,N,JW,80.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
463094,103.941263,1.33373,946,TAMPINES AVE 4,13.0,1988.0,Y,N,N,Y,N,N,TAP,60.0,0.0,0.0,0.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
464094,103.9409,1.333367,947,JURONG WEST ST 91,11.0,1988.0,Y,N,N,N,N,N,JW,90.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
380095,103.886428,1.321495,948,JURONG WEST ST 91,12.0,1988.0,Y,N,N,Y,N,N,JW,99.0,0.0,0.0,0.0,77.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
460095,103.94218,1.333892,949,JURONG WEST ST 91,9.0,1988.0,Y,N,N,Y,N,N,JW,72.0,0.0,0.0,0.0,56.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
140095,103.801188,1.305461,95,ALJUNIED CRES,12.0,1974.0,Y,Y,N,N,N,N,GL,193.0,0.0,0.0,188.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
330095,103.871003,1.322938,95,BEDOK NTH AVE 4,14.0,1978.0,Y,N,N,Y,N,N,BD,130.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
160095,103.83277,1.288554,95,C'WEALTH DR,10.0,1964.0,Y,N,N,N,N,N,QT,96.0,0.0,10.0,82.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
310095,103.848984,1.33904,95,GEYLANG BAHRU,13.0,1978.0,Y,N,N,N,N,N,KWN,143.0,0.0,0.0,118.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
390095,103.887308,1.30838,95,HAVELOCK RD,25.0,1982.0,Y,N,N,N,N,N,BM,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
320095,103.856179,1.322238,95,LOR 4 TOA PAYOH,4.0,1967.0,Y,Y,N,N,N,N,TP,34.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
530950,103.878757,1.375884,95,OLD AIRPORT RD,10.0,1962.0,Y,N,N,N,N,N,GL,119.0,0.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
640950,103.691051,1.343523,95,WHAMPOA DR,20.0,1973.0,Y,N,N,N,N,N,KWN,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
530951,103.878229,1.375757,95A,HENDERSON RD,40.0,2018.0,Y,N,N,N,N,N,BM,257.0,0.0,49.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
530952,103.877823,1.375276,95B,HENDERSON RD,40.0,2018.0,Y,N,N,Y,N,N,BM,286.0,0.0,78.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
640952,103.69141,1.342875,95C,HENDERSON RD,48.0,2018.0,Y,N,N,Y,N,N,BM,229.0,0.0,0.0,49.0,135.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
530953,103.877453,1.376075,950,HOUGANG ST 91,15.0,1998.0,Y,N,N,Y,N,N,HG,112.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640953,103.690656,1.342372,950,JURONG WEST ST 91,9.0,1988.0,Y,Y,N,N,N,N,JW,88.0,0.0,0.0,0.0,72.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
530954,103.878224,1.376739,951,HOUGANG AVE 9,16.0,1998.0,Y,N,N,Y,N,N,HG,105.0,0.0,0.0,0.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530955,103.878356,1.376297,952,HOUGANG AVE 9,16.0,1998.0,Y,N,N,N,N,N,HG,114.0,0.0,0.0,0.0,90.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530956,103.878842,1.376666,952,JURONG WEST ST 91,9.0,1988.0,Y,Y,N,Y,N,N,JW,72.0,0.0,0.0,0.0,56.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
530957,103.879431,1.376692,953,HOUGANG AVE 9,16.0,1997.0,Y,N,N,N,N,N,HG,102.0,0.0,0.0,0.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530958,103.879832,1.376701,953,JURONG WEST ST 91,9.0,1988.0,Y,N,N,Y,N,N,JW,80.0,0.0,0.0,0.0,64.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
530959,103.878935,1.37695,954,HOUGANG AVE 9,16.0,1998.0,Y,N,N,Y,N,N,HG,135.0,0.0,0.0,0.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
380096,103.885302,1.321639,958,HOUGANG ST 91,15.0,1997.0,Y,N,N,Y,N,N,HG,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
461096,103.94005,1.333407,959,HOUGANG ST 91,15.0,1998.0,Y,N,N,N,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
140096,103.801154,1.306114,96,ALJUNIED CRES,10.0,1974.0,Y,N,N,Y,N,N,GL,144.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,GEYLANG
330096,103.8704,1.323308,96,BEDOK NTH AVE 4,25.0,1978.0,Y,N,N,N,N,N,BD,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
150096,103.821336,1.287387,,,,,,,,,,,,,,,,,,,,,,,,,
310096,103.848267,1.338653,96,C'WEALTH CRES,10.0,1964.0,Y,N,N,N,N,N,QT,77.0,0.0,9.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
141096,103.812625,1.296248,,,,,,,,,,,,,,,,,,,,,,,,,
320096,103.85565,1.321591,96,GEYLANG BAHRU,14.0,1978.0,Y,Y,N,N,N,N,KWN,129.0,0.0,0.0,102.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
530960,103.878671,1.377285,96,LOR 3 TOA PAYOH,16.0,1968.0,Y,N,N,N,N,N,TP,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
530961,103.878822,1.377797,96,WHAMPOA DR,20.0,1973.0,Y,Y,N,N,N,N,KWN,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
640961,103.692093,1.341341,96A,HENDERSON RD,48.0,2018.0,Y,N,N,Y,N,N,BM,229.0,0.0,0.0,49.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
530962,103.87844,1.377809,96B,HENDERSON RD,40.0,2018.0,Y,N,N,N,N,Y,BM,231.0,0.0,0.0,91.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
530963,103.878158,1.377139,960,HOUGANG AVE 9,15.0,1998.0,Y,N,N,N,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530964,103.877424,1.378092,961,HOUGANG AVE 9,15.0,1998.0,Y,N,N,Y,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530965,103.877884,1.378651,961,JURONG WEST ST 92,14.0,1989.0,Y,Y,N,N,N,N,JW,66.0,0.0,0.0,0.0,46.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
640965,103.692411,1.341511,962,HOUGANG AVE 9,15.0,1998.0,Y,N,N,N,N,N,HG,86.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530966,103.878276,1.378321,963,HOUGANG AVE 9,15.0,1998.0,Y,N,N,N,N,N,HG,84.0,0.0,0.0,0.0,56.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640966,103.692942,1.341669,964,HOUGANG AVE 9,16.0,1998.0,Y,N,N,N,N,N,HG,102.0,0.0,0.0,0.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530967,103.878918,1.378368,965,HOUGANG AVE 9,16.0,1998.0,Y,N,N,N,N,N,HG,140.0,0.0,0.0,0.0,116.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530968,103.878383,1.378737,966,JURONG WEST ST 93,8.0,1989.0,Y,Y,N,N,N,N,JW,48.0,0.0,0.0,0.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
530969,103.879512,1.378816,967,HOUGANG AVE 9,15.0,1998.0,Y,N,N,Y,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
380097,103.885544,1.321286,968,HOUGANG AVE 9,15.0,1998.0,Y,N,N,N,N,N,HG,108.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
460097,103.939967,1.3330229999999998,969,HOUGANG ST 91,15.0,1998.0,Y,N,N,N,N,N,HG,108.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
140097,103.80141,1.306063,97,ALJUNIED CRES,12.0,1974.0,Y,N,N,Y,N,N,GL,152.0,0.0,0.0,150.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
330097,103.870149,1.323659,97,BEDOK NTH AVE 4,25.0,1978.0,Y,N,N,N,N,N,BD,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
390097,103.888239,1.308904,97,C'WEALTH CRES,10.0,1964.0,Y,Y,N,N,N,N,QT,98.0,0.0,9.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
310097,103.847603,1.338586,97,GEYLANG BAHRU,14.0,1978.0,Y,N,N,N,N,N,KWN,128.0,0.0,0.0,100.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
320097,103.854861,1.321159,97,JLN DUA,10.0,1962.0,Y,N,N,N,N,N,GL,117.0,0.0,0.0,114.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
530970,103.88023,1.378778,97,LOR 3 TOA PAYOH,17.0,1992.0,Y,N,N,Y,N,N,TP,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
530971,103.879758,1.378261,97,WHAMPOA DR,11.0,1973.0,Y,N,N,Y,N,N,KWN,177.0,0.0,0.0,174.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
530972,103.879318,1.378374,970,HOUGANG ST 91,15.0,1998.0,Y,N,N,Y,N,N,HG,140.0,0.0,0.0,0.0,112.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530973,103.879831,1.377854,971,HOUGANG ST 91,15.0,1998.0,Y,N,N,N,N,N,HG,86.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530974,103.879449,1.377807,972,HOUGANG ST 91,15.0,1998.0,Y,N,N,Y,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640974,103.693366,1.339803,973,HOUGANG ST 91,15.0,1998.0,Y,N,N,N,N,N,HG,86.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
530975,103.87949,1.37732,974,HOUGANG ST 91,15.0,1998.0,Y,N,N,N,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640975,103.693759,1.3404049999999998,974,JURONG WEST ST 93,4.0,1989.0,Y,N,N,N,N,N,JW,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
530976,103.88034,1.377235,975,HOUGANG ST 91,15.0,1998.0,Y,N,N,N,N,N,HG,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640976,103.693776,1.339976,975,JURONG WEST ST 93,11.0,1989.0,Y,N,N,N,N,N,JW,70.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
640977,103.693938,1.339701,976,HOUGANG ST 91,15.0,1998.0,Y,N,N,Y,N,N,HG,84.0,0.0,0.0,0.0,56.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
640978,103.694151,1.340551,976,JURONG WEST ST 93,12.0,1988.0,Y,N,N,Y,N,N,JW,88.0,0.0,0.0,0.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
533978,103.878951,1.380035,977,JURONG WEST ST 93,12.0,1988.0,Y,Y,N,Y,N,N,JW,110.0,0.0,0.0,0.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
536978,103.879438,1.380087,978,JURONG WEST ST 93,8.0,1989.0,Y,N,N,N,N,N,JW,63.0,0.0,0.0,0.0,49.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
640979,103.69457,1.33977,978C,BUANGKOK CRES,16.0,2001.0,Y,N,N,N,N,N,HG,92.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
531979,103.878822,1.379653,978D,BUANGKOK CRES,16.0,2001.0,Y,N,N,N,N,N,HG,92.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
532979,103.879291,1.379495,979,JURONG WEST ST 93,11.0,1989.0,Y,N,N,N,N,N,JW,100.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
533979,103.879864,1.379513,979A,BUANGKOK CRES,16.0,2001.0,Y,N,N,N,N,N,HG,92.0,0.0,0.0,0.0,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
380098,103.885501,1.320865,979B,BUANGKOK CRES,16.0,2001.0,Y,N,N,N,N,N,HG,120.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
460098,103.939776,1.334308,979C,BUANGKOK CRES,15.0,2001.0,Y,N,N,Y,N,N,HG,112.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
140098,103.801452,1.306716,98,ALJUNIED CRES,12.0,1974.0,Y,N,N,Y,N,N,GL,150.0,0.0,0.0,146.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
310098,103.848335,1.339186,98,BEDOK NTH AVE 4,25.0,1978.0,Y,N,N,N,N,N,BD,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
320098,103.854251,1.321721,98,C'WEALTH CRES,10.0,1964.0,Y,N,N,N,N,N,QT,97.0,0.0,9.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
640980,103.693759,1.339194,98,LOR 1 TOA PAYOH,16.0,1968.0,Y,N,N,N,N,N,TP,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
531980,103.880477,1.379538,98,WHAMPOA DR,18.0,1973.0,Y,N,N,N,N,N,KWN,331.0,0.0,0.0,322.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
532980,103.881131,1.379769,980,JURONG WEST ST 93,11.0,1989.0,Y,N,N,N,N,N,JW,90.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
533980,103.880829,1.380105,980A,BUANGKOK CRES,15.0,2001.0,Y,N,N,N,N,N,HG,112.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
536980,103.881,1.380552,980B,BUANGKOK CRES,15.0,2001.0,Y,N,N,N,N,N,HG,86.0,0.0,0.0,0.0,44.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
531981,103.880499,1.380493,980C,BUANGKOK CRES,15.0,2001.0,Y,N,N,N,N,N,HG,115.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
532981,103.880029,1.380459,980D,BUANGKOK CRES,16.0,2001.0,Y,N,N,N,N,N,HG,92.0,0.0,0.0,0.0,47.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
533981,103.879586,1.380449,981A,BUANGKOK CRES,16.0,2001.0,Y,N,N,N,N,N,HG,92.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
537981,103.87918,1.380467,981B,BUANGKOK CRES,16.0,2001.0,Y,N,N,N,N,N,HG,92.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
531984,103.881145,1.381977,981C,BUANGKOK CRES,17.0,2001.0,Y,N,N,N,N,N,HG,98.0,0.0,0.0,0.0,64.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
532984,103.88067,1.382073,981D,BUANGKOK CRES,17.0,2001.0,Y,N,N,Y,N,N,HG,80.0,0.0,0.0,0.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
533984,103.881299,1.382374,984A,BUANGKOK LINK,18.0,2002.0,Y,N,N,N,N,N,HG,104.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
537984,103.880798,1.382486,984B,BUANGKOK LINK,18.0,2002.0,Y,N,N,N,N,N,HG,104.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
531985,103.880199,1.381194,984C,BUANGKOK LINK,18.0,2002.0,Y,N,N,N,N,N,HG,104.0,0.0,0.0,0.0,68.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
532985,103.879722,1.381308,984D,BUANGKOK LINK,18.0,2002.0,Y,N,N,N,N,N,HG,104.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
531986,103.880097,1.381924,985A,BUANGKOK CRES,18.0,2002.0,Y,N,N,Y,N,N,HG,102.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
641986,103.695134,1.337107,985B,BUANGKOK CRES,18.0,2002.0,Y,N,N,N,N,N,HG,104.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
532986,103.880238,1.382259,986A,BUANGKOK CRES,15.0,2011.0,Y,N,N,N,N,N,HG,140.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
642986,103.695442,1.337113,986A,JURONG WEST ST 93,14.0,2002.0,Y,N,N,N,N,N,JW,54.0,0.0,0.0,0.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
643986,103.695642,1.336904,986B,JURONG WEST ST 93,14.0,2002.0,Y,N,N,N,N,N,JW,53.0,0.0,0.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
531987,103.878184,1.37994,986C,JURONG WEST ST 93,14.0,2002.0,Y,N,N,N,N,N,JW,53.0,0.0,0.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
641987,103.694478,1.33656,986D,BUANGKOK CRES,16.0,2010.0,Y,N,N,Y,N,N,HG,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,45.0,0.0,0.0,HOUGANG
532987,103.878418,1.3795110000000002,987A,BUANGKOK GREEN,18.0,2013.0,Y,N,N,N,N,N,HG,131.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
642987,103.694777,1.336663,987A,JURONG WEST ST 93,18.0,2001.0,Y,N,N,Y,N,N,JW,99.0,0.0,0.0,0.0,34.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
533987,103.877701,1.379393,987B,BUANGKOK GREEN,17.0,2013.0,Y,N,N,Y,N,N,HG,208.0,0.0,128.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
